event_id,book,market,outcome_name,outcome_price,ts
1022037250,betrivers,h2h,,,2025-08-29 23:57:06.182356+00
1024106982,betrivers,h2h,,,2025-08-29 23:57:06.185095+00
1022636365,betrivers,h2h,,,2025-08-29 23:57:06.187857+00
1022706904,betrivers,h2h,,,2025-08-29 23:57:06.190561+00
1023523372,betrivers,h2h,,,2025-08-29 23:57:06.193197+00
1024036675,betrivers,h2h,,,2025-08-29 23:57:06.195989+00
1024387439,betrivers,h2h,,,2025-08-29 23:57:06.198662+00
1024777705,betrivers,h2h,,,2025-08-29 23:57:08.099008+00
1024110487,betrivers,h2h,,,2025-08-29 23:57:08.103864+00
1024714782,betrivers,h2h,,,2025-08-29 23:57:08.108105+00
1022635843,betrivers,h2h,,,2025-08-29 23:57:08.111776+00
1022706890,betrivers,h2h,,,2025-08-29 23:57:08.117896+00
1024794512,betrivers,h2h,,,2025-08-29 23:57:08.121186+00
1024794857,betrivers,h2h,,,2025-08-29 23:57:08.12432+00
1024794008,betrivers,h2h,,,2025-08-29 23:57:08.127731+00
1024796224,betrivers,h2h,,,2025-08-29 23:57:08.131218+00
1024802819,betrivers,h2h,,,2025-08-29 23:57:08.134223+00
1024790664,betrivers,h2h,,,2025-08-29 23:57:08.137405+00
1024387424,betrivers,h2h,,,2025-08-29 23:57:08.14034+00
1023364183,betrivers,h2h,,,2025-08-29 23:57:08.14317+00
1023418354,betrivers,h2h,,,2025-08-29 23:57:08.146231+00
1024805317,betrivers,h2h,,,2025-08-29 23:57:08.1544+00
1024803221,betrivers,h2h,,,2025-08-29 23:57:08.159085+00
1024806304,betrivers,h2h,,,2025-08-29 23:57:08.161819+00
1024807560,betrivers,h2h,,,2025-08-29 23:57:08.164462+00
1024814618,betrivers,h2h,,,2025-08-29 23:57:08.16703+00
1024803188,betrivers,h2h,,,2025-08-29 23:57:08.169909+00
1022307564,betrivers,h2h,,,2025-08-29 23:57:08.172756+00
1024387796,betrivers,h2h,,,2025-08-29 23:57:08.176539+00
1022037257,betrivers,h2h,,,2025-08-29 23:57:08.18013+00
1022037245,betrivers,h2h,,,2025-08-29 23:57:08.183404+00
1022037256,betrivers,h2h,,,2025-08-29 23:57:08.186665+00
1022037241,betrivers,h2h,,,2025-08-29 23:57:08.189445+00
1022037244,betrivers,h2h,,,2025-08-29 23:57:08.192269+00
1022037238,betrivers,h2h,,,2025-08-29 23:57:08.195019+00
1022037250,betrivers,h2h,,,2025-08-29 23:57:08.199539+00
1024106982,betrivers,h2h,,,2025-08-29 23:57:08.202376+00
1022636365,betrivers,h2h,,,2025-08-29 23:57:08.204975+00
1022706904,betrivers,h2h,,,2025-08-29 23:57:08.207387+00
1023523372,betrivers,h2h,,,2025-08-29 23:57:08.209765+00
1024036675,betrivers,h2h,,,2025-08-29 23:57:08.212281+00
1024387439,betrivers,h2h,,,2025-08-29 23:57:08.214728+00
1024777705,betrivers,h2h,,,2025-08-29 23:57:16.779275+00
1024110487,betrivers,h2h,,,2025-08-29 23:57:16.783837+00
1024714782,betrivers,h2h,,,2025-08-29 23:57:16.787084+00
1022635843,betrivers,h2h,,,2025-08-29 23:57:16.789834+00
1022706890,betrivers,h2h,,,2025-08-29 23:57:16.794787+00
1024794512,betrivers,h2h,,,2025-08-29 23:57:16.797584+00
1024794857,betrivers,h2h,,,2025-08-29 23:57:16.800683+00
1024794008,betrivers,h2h,,,2025-08-29 23:57:16.803371+00
1024796224,betrivers,h2h,,,2025-08-29 23:57:16.805985+00
1024802819,betrivers,h2h,,,2025-08-29 23:57:16.808495+00
1024790664,betrivers,h2h,,,2025-08-29 23:57:16.811399+00
1024387424,betrivers,h2h,,,2025-08-29 23:57:16.814214+00
1023364183,betrivers,h2h,,,2025-08-29 23:57:16.817419+00
1023418354,betrivers,h2h,,,2025-08-29 23:57:16.820346+00
1024805317,betrivers,h2h,,,2025-08-29 23:57:16.82777+00
1024803221,betrivers,h2h,,,2025-08-29 23:57:16.832426+00
1024806304,betrivers,h2h,,,2025-08-29 23:57:16.834795+00
1024807560,betrivers,h2h,,,2025-08-29 23:57:16.837222+00
1024814618,betrivers,h2h,,,2025-08-29 23:57:16.839552+00
1024803188,betrivers,h2h,,,2025-08-29 23:57:16.841976+00
1022307564,betrivers,h2h,,,2025-08-29 23:57:16.844425+00
1024387796,betrivers,h2h,,,2025-08-29 23:57:16.846887+00
1022037257,betrivers,h2h,,,2025-08-29 23:57:16.849317+00
1022037245,betrivers,h2h,,,2025-08-29 23:57:16.851764+00
1022037256,betrivers,h2h,,,2025-08-29 23:57:16.854418+00
1022037241,betrivers,h2h,,,2025-08-29 23:57:16.857428+00
1022037244,betrivers,h2h,,,2025-08-29 23:57:16.86013+00
1022037238,betrivers,h2h,,,2025-08-29 23:57:16.862698+00
1022037250,betrivers,h2h,,,2025-08-29 23:57:16.866987+00
1024106982,betrivers,h2h,,,2025-08-29 23:57:16.869492+00
1022636365,betrivers,h2h,,,2025-08-29 23:57:16.872142+00
1022706904,betrivers,h2h,,,2025-08-29 23:57:16.874768+00
1023523372,betrivers,h2h,,,2025-08-29 23:57:16.877227+00
1024036675,betrivers,h2h,,,2025-08-29 23:57:16.879677+00
1024387439,betrivers,h2h,,,2025-08-29 23:57:16.882216+00
1024777705,betrivers,h2h,,,2025-08-29 23:57:17.178985+00
1024110487,betrivers,h2h,,,2025-08-29 23:57:17.183026+00
1024714782,betrivers,h2h,,,2025-08-29 23:57:17.185838+00
1022635843,betrivers,h2h,,,2025-08-29 23:57:17.188312+00
1022706890,betrivers,h2h,,,2025-08-29 23:57:17.193276+00
1024794512,betrivers,h2h,,,2025-08-29 23:57:17.195663+00
1024794857,betrivers,h2h,,,2025-08-29 23:57:17.198071+00
1024794008,betrivers,h2h,,,2025-08-29 23:57:17.200657+00
1024796224,betrivers,h2h,,,2025-08-29 23:57:17.203181+00
1024802819,betrivers,h2h,,,2025-08-29 23:57:17.205564+00
1024790664,betrivers,h2h,,,2025-08-29 23:57:17.208191+00
1024387424,betrivers,h2h,,,2025-08-29 23:57:17.210775+00
1023364183,betrivers,h2h,,,2025-08-29 23:57:17.213263+00
1023418354,betrivers,h2h,,,2025-08-29 23:57:17.215914+00
1024805317,betrivers,h2h,,,2025-08-29 23:57:17.222839+00
1024803221,betrivers,h2h,,,2025-08-29 23:57:17.226934+00
1024806304,betrivers,h2h,,,2025-08-29 23:57:17.229322+00
1024807560,betrivers,h2h,,,2025-08-29 23:57:17.231833+00
1024814618,betrivers,h2h,,,2025-08-29 23:57:17.234238+00
1024803188,betrivers,h2h,,,2025-08-29 23:57:17.23673+00
1022307564,betrivers,h2h,,,2025-08-29 23:57:17.239159+00
1024387796,betrivers,h2h,,,2025-08-29 23:57:17.242272+00
1022037257,betrivers,h2h,,,2025-08-29 23:57:17.244643+00
1022037245,betrivers,h2h,,,2025-08-29 23:57:17.24693+00
1022037256,betrivers,h2h,,,2025-08-29 23:57:17.249358+00
1022037241,betrivers,h2h,,,2025-08-29 23:57:17.252046+00
1022037244,betrivers,h2h,,,2025-08-29 23:57:17.254586+00
1022037238,betrivers,h2h,,,2025-08-29 23:57:17.257006+00
1022037250,betrivers,h2h,,,2025-08-29 23:57:17.260696+00
1024106982,betrivers,h2h,,,2025-08-29 23:57:17.263654+00
1022636365,betrivers,h2h,,,2025-08-29 23:57:17.266386+00
1022706904,betrivers,h2h,,,2025-08-29 23:57:17.268988+00
1023523372,betrivers,h2h,,,2025-08-29 23:57:17.271165+00
1024036675,betrivers,h2h,,,2025-08-29 23:57:17.273528+00
1024387439,betrivers,h2h,,,2025-08-29 23:57:17.275884+00
1024777705,betrivers,h2h,,,2025-08-29 23:57:25.055775+00
1024110487,betrivers,h2h,,,2025-08-29 23:57:25.058709+00
1024714782,betrivers,h2h,,,2025-08-29 23:57:25.061837+00
1022635843,betrivers,h2h,,,2025-08-29 23:57:25.064847+00
1022706890,betrivers,h2h,,,2025-08-29 23:57:25.069246+00
1024794512,betrivers,h2h,,,2025-08-29 23:57:25.073578+00
1024794857,betrivers,h2h,,,2025-08-29 23:57:25.076689+00
1024794008,betrivers,h2h,,,2025-08-29 23:57:25.079738+00
1024796224,betrivers,h2h,,,2025-08-29 23:57:25.082984+00
1024802819,betrivers,h2h,,,2025-08-29 23:57:25.085706+00
1024790664,betrivers,h2h,,,2025-08-29 23:57:25.088205+00
1024387424,betrivers,h2h,,,2025-08-29 23:57:25.091114+00
1023364183,betrivers,h2h,,,2025-08-29 23:57:25.093555+00
1023418354,betrivers,h2h,,,2025-08-29 23:57:25.096149+00
1024805317,betrivers,h2h,,,2025-08-29 23:57:25.104298+00
1024803221,betrivers,h2h,,,2025-08-29 23:57:25.108656+00
1024806304,betrivers,h2h,,,2025-08-29 23:57:25.111316+00
1024807560,betrivers,h2h,,,2025-08-29 23:57:25.113824+00
1024814618,betrivers,h2h,,,2025-08-29 23:57:25.116948+00
1024803188,betrivers,h2h,,,2025-08-29 23:57:25.119762+00
1022307564,betrivers,h2h,,,2025-08-29 23:57:25.122427+00
1024387796,betrivers,h2h,,,2025-08-29 23:57:25.12606+00
1022037257,betrivers,h2h,,,2025-08-29 23:57:25.128736+00
1022037245,betrivers,h2h,,,2025-08-29 23:57:25.131309+00
1022037256,betrivers,h2h,,,2025-08-29 23:57:25.133648+00
1022037241,betrivers,h2h,,,2025-08-29 23:57:25.135863+00
1022037244,betrivers,h2h,,,2025-08-29 23:57:25.13849+00
1022037238,betrivers,h2h,,,2025-08-29 23:57:25.141033+00
1022037250,betrivers,h2h,,,2025-08-29 23:57:25.145371+00
1024106982,betrivers,h2h,,,2025-08-29 23:57:25.147859+00
1022636365,betrivers,h2h,,,2025-08-29 23:57:25.150302+00
1022706904,betrivers,h2h,,,2025-08-29 23:57:25.153044+00
1023523372,betrivers,h2h,,,2025-08-29 23:57:25.156101+00
1024036675,betrivers,h2h,,,2025-08-29 23:57:25.15901+00
1024387439,betrivers,h2h,,,2025-08-29 23:57:25.161414+00
1024777705,betrivers,h2h,,,2025-08-29 23:57:28.849473+00
1024110487,betrivers,h2h,,,2025-08-29 23:57:28.852769+00
1024714782,betrivers,h2h,,,2025-08-29 23:57:28.855733+00
1022635843,betrivers,h2h,,,2025-08-29 23:57:28.859071+00
1022706890,betrivers,h2h,,,2025-08-29 23:57:28.863417+00
1024794512,betrivers,h2h,,,2025-08-29 23:57:28.866047+00
1024794857,betrivers,h2h,,,2025-08-29 23:57:28.868833+00
1024794008,betrivers,h2h,,,2025-08-29 23:57:28.872019+00
1024796224,betrivers,h2h,,,2025-08-29 23:57:28.875239+00
1024802819,betrivers,h2h,,,2025-08-29 23:57:28.877911+00
1024790664,betrivers,h2h,,,2025-08-29 23:57:28.880418+00
1024387424,betrivers,h2h,,,2025-08-29 23:57:28.882826+00
1023364183,betrivers,h2h,,,2025-08-29 23:57:28.885709+00
1023418354,betrivers,h2h,,,2025-08-29 23:57:28.888269+00
1024805317,betrivers,h2h,,,2025-08-29 23:57:28.896846+00
1024803221,betrivers,h2h,,,2025-08-29 23:57:28.901706+00
1024806304,betrivers,h2h,,,2025-08-29 23:57:28.904582+00
1024807560,betrivers,h2h,,,2025-08-29 23:57:28.907304+00
1024814618,betrivers,h2h,,,2025-08-29 23:57:28.910011+00
1024803188,betrivers,h2h,,,2025-08-29 23:57:28.9128+00
1022307564,betrivers,h2h,,,2025-08-29 23:57:28.915099+00
1024387796,betrivers,h2h,,,2025-08-29 23:57:28.917641+00
1022037257,betrivers,h2h,,,2025-08-29 23:57:28.920327+00
1022037245,betrivers,h2h,,,2025-08-29 23:57:28.922965+00
1022037256,betrivers,h2h,,,2025-08-29 23:57:28.92565+00
1022037241,betrivers,h2h,,,2025-08-29 23:57:28.92837+00
1022037244,betrivers,h2h,,,2025-08-29 23:57:28.930917+00
1022037238,betrivers,h2h,,,2025-08-29 23:57:28.933541+00
1022037250,betrivers,h2h,,,2025-08-29 23:57:28.937727+00
1024106982,betrivers,h2h,,,2025-08-29 23:57:28.94059+00
1022636365,betrivers,h2h,,,2025-08-29 23:57:28.943236+00
1022706904,betrivers,h2h,,,2025-08-29 23:57:28.945758+00
1023523372,betrivers,h2h,,,2025-08-29 23:57:28.948286+00
1024036675,betrivers,h2h,,,2025-08-29 23:57:28.950782+00
